VERSION_6_0 1-VG
P	0	71	0	64.9144	-45.5341	102.251	-2.81239	-0.66664	-0.681649	5.355	0.801	35	118.5	0	4	1	A	0	18076	0	0.300476	-1	0	0	-10000	-1966,-1799,-1461,-1433,-1428,-1149,-1144,-965,35	3404873	N\A	N\A	N\A	N\A
P	0	72	0	65.4533	-41.5349	100.228	-2.83683	-0.666528	-0.632891	5.055	0.831	37	120.5	0	4	1	A	0	18076	0	0.296788	-1	0	0	-10000	-1967,-967,37	3405875	N\A	N\A	N\A	N\A
P	0	73	0	65.4198	-40.4049	99.6653	-2.8474	-0.667559	-0.618104	5.277	0.81	41	120.5	0	4	1	A	0	18076	0	0.315784	-1	0	0	-10000	-1969,-965,41	3406877	N\A	N\A	N\A	N\A
P	0	74	0	99.0561	-42.6611	168.427	-0.808073	0.407679	-1.07751	10.644	1.305	-38	123.5	0	4	1	A	0	18076	0	0.515888	-1	0	0	-10000	-1648,-1638,-1633,-1598,-1027,-1015,-998,-993,-987,-964,-953,-63,-38,-27,436,447,453,464,474,480	3419377	N\A	N\A	N\A	N\A
P	0	75	0	88.7395	-22.4849	159.215	-0.881237	0.400641	-0.941548	8.733	1.92	-80	117.75	0	4	1	A	0	18076	0	0.73027	-1	0	0	-10000	-1938,-1928,-1838,-1832,-1529,-1521,-1476,-80,-70,386,392,397,420,442,459	3425159	N\A	N\A	N\A	N\A
P	0	76	0	92.2595	-26.9996	158.698	-0.863397	0.500853	-0.946439	9.471	1.536	-74	121	0	4	1	A	0	18076	0	0.621918	-1	0	0	-10000	-1922,-1913,-1902,-1451,-1432,-1413,-1408,-1058,-74,-45,22,60,447,455,482,499	3428465	N\A	N\A	N\A	N\A
P	0	77	0	60.6128	-66.7713	128.652	1.6643	0.003257	0.678101	2.31	0.135	-61	120	0	4	1	A	0	18076	0	0.0935159	-1	0	0	-10000	-1940,-1457,-1295,-940,-61,-51,-39,-7,59	3452383	N\A	N\A	N\A	N\A
P	0	78	0	51.5478	-60.6943	160.048	0.773967	0.55608	-0.0860637	6.171	0.39	-48	123.5	0	4	1	A	0	18076	0	0.19195	-1	0	0	-10000	-1987,-1970,-1964,-1953,-1943,-1931,-1920,-1910,-1476,-1471,-1464,-1454,-1444,-1437,-1416,-1409,-1397,-1387,-1365,-1360,-98,-82,-77,-71,-66,-48,-43,385,390,406,412,422,429,441,462	3459798	N\A	N\A	N\A	N\A
P	0	80	0	58.8946	-71.6154	131.609	1.58276	0.176177	0.531697	2.427	0.681	-61	121.75	0	4	1	A	0	18076	0	0.262772	-1	0	0	-10000	-1068,-1057,-1035,-1018,-68,-61,-51,-41,-12,-8,32	3478264	N\A	N\A	N\A	N\A
P	0	81	0	58.5824	-74.5875	133.212	1.57808	0.0452894	0.536588	2.469	0.642	-61	119.75	0	4	1	A	0	18076	0	0.206182	-1	0	0	-10000	-1068,-1061,-1051,-1041,-1012,-1008,-968,-69,-61,-51,-41,-8,32,242	3479264	N\A	N\A	N\A	N\A
P	0	82	0	56.2892	-65.4092	127.752	1.66436	-0.0636541	0.607775	2.355	0.237	-55	115	0	4	1	A	0	18076	0	0.086858	-1	0	0	-10000	-1970,-1760,-1337,-1071,-1061,-1054,-1041,-971,-65,-60,-55,-51,-10	3481266	N\A	N\A	N\A	N\A
P	0	83	0	51.4177	-69.6931	130.848	1.64184	-0.113283	0.509231	2.766	0.174	-58	117	0	4	1	A	0	18076	0	0.0800726	-1	0	0	-10000	-1057,-1051,-1040,-1029,-930,-58,-51,-37,-30,3	3483268	N\A	N\A	N\A	N\A
P	0	84	0	54.3794	-65.9099	128.721	1.66871	-0.115875	0.596373	2.541	0.165	-59	115.5	0	8	1	A	0	18076	0	0.10978	-1	0	0	-10000	-1931,-1059,-1052,-1038,-1031,-998,-59,-53,-42,-37,-31,97	3484269	N\A	N\A	N\A	N\A
P	0	85	0	51.9922	-65.8004	128.199	1.67395	-0.159911	0.534851	2.793	0.327	-36	117.5	0	4	1	A	0	18076	0	0.10501	-1	0	0	-10000	-1062,-1058,-1046,-1041,-1030,-63,-58,-36,-29,-25	3490277	N\A	N\A	N\A	N\A
P	0	86	0	51.695	-66.5553	128.467	1.68306	-0.192045	0.541682	3	0.3	-39	118.75	0	4	1	A	0	18076	0	0.180051	-1	0	0	-10000	-1061,-1039,-1032,-1028,-1018,-61,-56,-45,-39,-28	3494279	N\A	N\A	N\A	N\A
P	0	87	0	36.8549	-59.8923	131.461	1.65216	-0.139556	0.310604	3.654	0.246	-6	117.5	0	4	1	A	0	18076	0	0.124777	-1	0	0	-10000	-1944,-1034,-1028,-1023,-1017,-28,-23,-17,-6	3502288	N\A	N\A	N\A	N\A
P	0	88	0	19.4408	-59.1142	132.734	1.58218	-0.0557195	-0.367295	6.708	1.26	3	123.25	0	4	1	A	0	18076	0	0.493278	-1	0	0	-10000	-1996,-1064,-1013,-997,-10,3	3507289	N\A	N\A	N\A	N\A
P	0	89	0	19.6284	-58.1222	132.257	1.58412	-0.0596412	-0.369012	6.711	1.167	1	124	0	4	1	A	0	18076	0	0.456768	-1	0	0	-10000	-1998,-1011,-998,-12,1	3508290	N\A	N\A	N\A	N\A
P	0	90	0	17.9211	-60.0849	134.089	1.56517	-0.0605739	-0.417821	6.693	0.933	4	123.5	0	4	1	A	0	18076	0	0.387506	-1	0	0	-10000	-1998,-1012,-999,-12,4	3509290	N\A	N\A	N\A	N\A
P	0	91	0	17.5449	-59.4833	134.463	1.55454	-0.0456719	-0.423172	6.639	0.888	4	123.25	0	4	1	A	0	18076	0	0.406864	-1	0	0	-10000	-1999,-1012,-996,-12,4	3510290	N\A	N\A	N\A	N\A
P	0	92	0	18.8304	-57.819	132.926	1.56977	-0.051819	-0.397819	6.672	0.969	4	123.25	0	4	1	A	0	18076	0	0.436722	-1	0	0	-10000	-1995,-1011,-995,-12,4	3511289	N\A	N\A	N\A	N\A
P	0	93	0	19.033	-57.3279	132.629	1.57129	-0.0573134	-0.396396	6.669	0.972	3	123	0	4	1	A	0	18076	0	0.438766	-1	0	0	-10000	-1996,-1013,-997,-13,3	3512290	N\A	N\A	N\A	N\A
P	0	94	0	16.799	-60.0052	135.186	1.54313	-0.0557511	-0.450947	6.555	0.765	3	122.25	0	4	1	A	0	18076	0	0.356748	-1	0	0	-10000	-1997,-1013,-997,-14,3	3513290	N\A	N\A	N\A	N\A
P	0	95	0	17.5332	-58.1638	134	1.55126	-0.0452305	-0.433939	6.483	0.792	-1	121.5	0	4	1	A	0	18076	0	0.34441	-1	0	0	-10000	-1999,-1016,-999,-12,-1	3514292	N\A	N\A	N\A	N\A
